City,Original Equipment Manufacturer,Car,Year,Price,Kms Driven,Owner,Fuel Type,Transmission,Mileage,Max Power,Engine
Bangalore,Audi,Audi A3,2019,22.9,24000.0,1,Diesel,Automatic,20.38,143.0,1968.0
Bangalore,Hyundai,Hyundai Venue,2020,10.26,65812.0,2,Diesel,Manual,23.7,98.6,1493.0
Bangalore,Skoda,Skoda Kushaq,2022,17.0,10000.0,1,Petrol,Automatic,17.2,113.98,999.0
Bangalore,Maruti,Maruti Baleno,2016,6.81,39959.0,1,Petrol,Manual,21.4,83.1,1197.0
Bangalore,Hyundai,Hyundai Alcazar,2022,16.9,10000.0,1,Petrol,Automatic,14.2,156.9,1999.0
Bangalore,Maruti,Maruti Alto K10,2016,3.18,65484.0,3,Petrol,Manual,24.39,65.71,998.0
Bangalore,Maruti,Maruti Baleno,2017,6.88,49174.0,1,Petrol,Manual,21.4,83.1,1197.0
Bangalore,Volkswagen,Volkswagen Taigun,2022,13.0,20000.0,1,Petrol,Manual,20.08,113.98,999.0
Bangalore,Hyundai,Hyundai i10,2009,2.65,50000.0,1,Petrol,Manual,20.36,78.9,1197.0
Bangalore,Maruti,Maruti Swift Dzire,2018,6.45,40000.0,2,Petrol,Automatic,22.0,81.8,1197.0
Bangalore,Hyundai,Hyundai Alcazar,2022,20.0,30000.0,1,Petrol,Automatic,14.2,156.9,1999.0
Bangalore,BMW,BMW 3 Series,2007,9.0,50000.0,3,Petrol,Automatic,10.9,215.0,2497.0
Bangalore,Maruti,Maruti Swift,2020,6.2,80000.0,1,Petrol,Manual,21.21,81.8,1197.0
Bangalore,MG,MG Astor,2022,14.7,20000.0,1,Petrol,Manual,15.43,108.49,1498.0
Bangalore,Hyundai,Hyundai Accent,2010,2.2,70000.0,1,Cng,Manual,13.2,93.7,1495.0
Bangalore,Audi,Audi A4,2014,14.75,90000.0,1,Diesel,Automatic,17.11,174.33,1968.0
Bangalore,Renault,Renault KWID,2020,4.15,40000.0,1,Petrol,Manual,21.74,67.0,999.0
Bangalore,Honda,Honda Jazz,2016,6.1,63797.0,1,Petrol,Manual,18.7,88.7,1199.0
Bangalore,Hyundai,Hyundai Grand i10,2018,5.6,60216.0,2,Petrol,Manual,18.9,81.86,1197.0
Bangalore,Maruti,Maruti Alto K10,2015,4.25,10000.0,2,Petrol,Automatic,23.95,67.05,998.0
Bangalore,Maruti,Maruti Baleno,2016,6.86,38153.0,1,Petrol,Manual,21.4,83.1,1197.0
Bangalore,Maruti,Maruti Swift,2015,5.17,76485.0,1,Petrol,Manual,22.38,88.5,1197.0
Bangalore,Maruti,Maruti Wagon R,2015,3.85,40000.0,2,Petrol,Manual,20.51,67.04,998.0
Bangalore,Maruti,Maruti Baleno,2016,6.75,40623.0,1,Petrol,Manual,21.4,83.1,1197.0
Bangalore,Mercedes-Benz,Mercedes-Benz C-Class,2018,33.0,18000.0,2,Diesel,Automatic,19.27,167.62,2143.0
Bangalore,Maruti,Maruti Swift,2014,4.99,88051.0,1,Petrol,Manual,22.38,88.5,1197.0
Bangalore,Maruti,Maruti Swift,2022,7.74,16522.0,1,Petrol,Manual,22.38,88.5,1197.0
Bangalore,Jeep,Jeep Compass,2019,14.75,70000.0,2,Diesel,Manual,16.3,170.0,1956.0
Bangalore,Maruti,Maruti Wagon R,2008,2.4,80000.0,3,Petrol,Manual,18.9,67.0,1061.0
Bangalore,Hyundai,Hyundai Venue,2019,10.25,50000.0,1,Diesel,Manual,23.7,88.76,1396.0
Bangalore,Tata,Tata Nexon,2023,14.0,10000.0,1,Petrol,Manual,17.33,118.35,1199.0
Bangalore,Hyundai,Hyundai EON,2013,2.85,57000.0,2,Petrol,Manual,21.1,55.2,814.0
Bangalore,Mahindra,Mahindra XUV500,2016,10.0,110000.0,1,Diesel,Manual,16.0,140.0,2179.0
Bangalore,Maruti,Maruti Baleno,2019,7.8,10000.0,1,Petrol,Manual,21.4,83.1,1197.0
Bangalore,Maruti,Maruti Swift,2012,4.75,50000.0,2,Petrol,Manual,18.6,85.8,1197.0
Bangalore,Mahindra,Mahindra XUV300,2019,7.5,120000.0,1,Diesel,Manual,20.0,115.0,1497.0
Bangalore,Hyundai,Hyundai Grand i10,2014,5.55,35469.0,1,Petrol,Manual,18.9,82.0,1197.0
Bangalore,Honda,Honda Jazz,2017,6.07,40073.0,2,Petrol,Manual,18.7,88.7,1199.0
Bangalore,Hyundai,Hyundai Grand i10,2017,5.14,65730.0,2,Petrol,Manual,18.9,81.86,1197.0
Bangalore,Maruti,Maruti Baleno,2005,2.5,120000.0,2,Petrol,Manual,15.4,94.0,1590.0
Bangalore,Maruti,Maruti Baleno,2016,7.05,36184.0,2,Petrol,Manual,21.4,83.1,1197.0
Bangalore,Maruti,Maruti Baleno,2016,6.53,69310.0,1,Petrol,Manual,21.4,83.1,1197.0
Bangalore,Honda,Honda City,2015,8.72,55643.0,1,Petrol,Automatic,18.0,117.3,1497.0
Bangalore,Hyundai,Hyundai Grand i10,2017,5.64,62803.0,2,Petrol,Automatic,18.9,81.86,1197.0
Bangalore,Volkswagen,Volkswagen Polo,2011,3.7,90000.0,2,Diesel,Manual,22.07,73.9,1199.0
Bangalore,Maruti,Maruti Swift,2015,5.5,68656.0,1,Petrol,Manual,22.38,88.5,1197.0
Bangalore,Honda,Honda Jazz,2016,5.17,77501.0,3,Petrol,Manual,18.7,88.7,1199.0
Bangalore,Maruti,Maruti Swift Dzire,2016,6.2,40000.0,1,Petrol,Manual,20.85,83.14,1197.0
Bangalore,Maruti,Maruti Swift Dzire,2016,6.2,40000.0,1,Petrol,Manual,20.85,83.14,1197.0
Bangalore,Honda,Honda City,2014,7.5,48325.0,1,Petrol,Automatic,18.0,117.3,1497.0
Bangalore,Tata,Tata Nexon,2022,12.2,30000.0,1,Petrol,Manual,17.57,118.36,1199.0
Bangalore,Mercedes-Benz,Mercedes-Benz B Class,2013,13.5,100000.0,2,Diesel,Automatic,14.8,120.7,2143.0
Bangalore,Maruti,Maruti Swift,2015,5.75,69000.0,1,Petrol,Manual,22.0,81.8,1197.0
Bangalore,Jeep,Jeep Compass,2018,12.5,110000.0,1,Diesel,Manual,17.1,170.0,1956.0
Bangalore,Hyundai,Hyundai Verna,2016,8.68,50000.0,2,Petrol,Manual,17.01,121.3,1591.0
Bangalore,Kia,Kia Carnival,2020,30.0,60000.0,1,Diesel,Automatic,14.11,197.2,2199.0
Bangalore,Hyundai,Hyundai i20,2021,9.8,20000.0,1,Petrol,Manual,20.0,118.36,998.0
Bangalore,Maruti,Maruti Swift,2022,9.0,14999.0,1,Petrol,Automatic,22.56,88.5,1197.0
Bangalore,Honda,Honda Jazz,2016,5.5,90773.0,2,Petrol,Manual,18.7,88.7,1199.0
Bangalore,Skoda,Skoda Rapid,2012,4.5,90000.0,1,Diesel,Manual,20.5,103.5,1598.0
Bangalore,Maruti,Maruti Swift,2017,6.1,64917.0,2,Petrol,Manual,20.4,81.8,1197.0
Bangalore,Honda,Honda Jazz,2017,5.43,70235.0,1,Petrol,Manual,18.7,88.7,1199.0
Bangalore,Hyundai,Hyundai i20,2021,9.8,30000.0,1,Petrol,Manual,20.0,118.36,998.0
Bangalore,Honda,Honda Jazz,2016,5.35,78782.0,1,Petrol,Manual,18.7,88.7,1199.0
Bangalore,Mahindra,Mahindra XUV500,2014,8.5,164000.0,2,Diesel,Manual,15.1,140.0,2179.0
Bangalore,Maruti,Maruti Ciaz,2016,6.61,72136.0,2,Petrol,Manual,20.73,91.1,1373.0
Bangalore,Maruti,Maruti Swift,2015,5.05,52486.0,2,Petrol,Manual,22.38,88.5,1197.0
Bangalore,Skoda,Skoda Laura,2007,4.5,150000.0,1,Diesel,Automatic,15.6,106.0,1896.0
Bangalore,Honda,Honda WR-V,2017,8.65,36887.0,1,Petrol,Manual,17.5,88.7,1199.0
Bangalore,Hyundai,Hyundai Venue,2019,9.99,47962.0,1,Petrol,Manual,18.27,118.35,998.0
Bangalore,Nissan,Nissan Terrano,2014,5.95,135000.0,1,Diesel,Manual,20.45,83.8,1461.0
Bangalore,Skoda,Skoda Superb,2018,23.65,47398.0,2,Petrol,Automatic,14.67,177.46,1798.0
Bangalore,Fiat,Fiat Linea,2012,4.0,50000.0,2,Petrol,Manual,14.6,112.0,1368.0
Bangalore,Maruti,Maruti Swift Dzire,2012,5.5,100000.0,1,Diesel,Manual,19.3,73.9,1248.0
Bangalore,BMW,BMW X4,2020,60.5,55000.0,1,Diesel,Automatic,14.71,261.5,2993.0
Bangalore,BMW,BMW X3,2011,16.0,110000.0,2,Diesel,Automatic,16.55,218.0,1995.0
Bangalore,Volkswagen,Volkswagen Polo,2013,5.2,90000.0,3,Petrol,Automatic,17.21,103.6,1197.0
Bangalore,Maruti,Maruti Baleno,2016,6.16,116624.0,1,Petrol,Manual,21.4,83.1,1197.0
Bangalore,Maruti,Maruti Ciaz,2019,7.95,54561.0,2,Petrol,Manual,21.56,103.25,1462.0
Bangalore,Toyota,Toyota Innova,2013,12.75,120000.0,2,Diesel,Manual,12.99,100.6,2494.0
Bangalore,Honda,Honda Jazz,2016,6.24,65072.0,1,Petrol,Manual,18.7,88.7,1199.0
Bangalore,Hyundai,Hyundai Grand i10,2017,5.49,133532.0,1,Petrol,Manual,18.9,81.86,1197.0
Bangalore,Toyota,Toyota Innova,2010,7.6,120000.0,3,Diesel,Manual,11.4,100.6,2494.0
Bangalore,Maruti,Maruti Swift Dzire,2013,5.24,39886.0,1,Petrol,Manual,22.41,88.5,1197.0
Bangalore,Mahindra,Mahindra XUV500,2019,16.5,80000.0,1,Diesel,Manual,15.1,152.87,2179.0
Bangalore,Maruti,Maruti Swift,2015,5.83,56976.0,2,Diesel,Manual,25.2,74.0,1248.0
Bangalore,Volkswagen,Volkswagen Vento,2020,11.47,68303.0,2,Petrol,Manual,17.69,108.62,999.0
Bangalore,Mini,Mini Cooper,2013,17.5,80000.0,2,Petrol,Automatic,13.6,181.0,1598.0
Bangalore,Skoda,Skoda Rapid,2016,8.25,54000.0,1,Diesel,Automatic,21.72,108.6,1498.0
Bangalore,Land Rover,Land Rover Discovery Sport,2016,31.5,98500.0,1,Diesel,Automatic,12.51,187.7,2179.0
Bangalore,Volkswagen,Volkswagen Polo,2018,7.55,72348.0,1,Petrol,Manual,16.2,74.0,1199.0
Bangalore,Hyundai,Hyundai Creta,2015,8.75,70000.0,1,Petrol,Manual,13.0,121.3,1591.0
Bangalore,Volkswagen,Volkswagen Polo,2021,8.55,62696.0,1,Petrol,Manual,17.74,75.1,999.0
Bangalore,Toyota,Toyota Fortuner,2014,18.45,174000.0,3,Diesel,Automatic,12.55,168.5,2982.0
Bangalore,Hyundai,Hyundai Grand i10,2016,5.25,65000.0,1,Petrol,Manual,18.9,82.0,1197.0
Bangalore,Hyundai,Hyundai Grand i10,2017,6.5,36000.0,1,Petrol,Automatic,18.9,81.86,1197.0
Bangalore,Toyota,Toyota Innova,2011,9.5,199000.0,2,Diesel,Manual,12.8,102.0,2494.0
Bangalore,Honda,Honda City,2018,8.46,71905.0,1,Petrol,Automatic,18.0,117.6,1497.0
Bangalore,Maruti,Maruti Swift,2013,4.24,69748.0,2,Petrol,Manual,22.38,88.5,1197.0
Bangalore,Maruti,Maruti Alto,2008,2.1,44000.0,1,Petrol,Manual,19.7,46.3,796.0
Bangalore,Toyota,Toyota Yaris,2021,9.59,17875.0,2,Petrol,Manual,17.1,105.94,1496.0
Bangalore,Renault,Renault Duster,2020,8.89,95678.0,1,Petrol,Manual,16.42,153.866,1330.0
Bangalore,Renault,Renault Kiger,2022,8.5,12003.0,1,Petrol,Automatic,19.03,71.01,999.0
Bangalore,Ford,Ford Ecosport,2018,8.36,114427.0,2,Diesel,Manual,23.0,98.96,1498.0
Bangalore,Renault,Renault Kiger,2022,6.6,20000.0,1,Petrol,Automatic,19.03,71.01,999.0
Bangalore,Honda,Honda Brio,2012,3.34,64655.0,1,Petrol,Manual,19.4,86.8,1198.0
Bangalore,Mahindra,Mahindra KUV 100,2018,5.94,46456.0,1,Petrol,Manual,18.15,82.0,1198.0
Bangalore,Renault,Renault Kiger,2021,9.91,20000.0,1,Petrol,Automatic,18.24,98.63,999.0
Bangalore,Jeep,Jeep Compass,2018,14.5,50000.0,1,Diesel,Manual,17.1,170.0,1956.0
Bangalore,Volkswagen,Volkswagen Vento,2011,2.19,90000.0,4,Diesel,Manual,20.54,103.6,1598.0
Bangalore,Hyundai,Hyundai Venue,2022,12.85,20000.0,1,Diesel,Manual,,113.45,1493.0
Bangalore,Volvo,Volvo XC40,2021,41.95,27000.0,1,Petrol,Automatic,,187.4,1969.0
Bangalore,Toyota,Toyota Innova,2008,4.55,150000.0,3,Diesel,Manual,12.8,102.0,2494.0
Bangalore,Maruti,Maruti Baleno,2022,8.25,10000.0,1,Petrol,Manual,22.35,88.5,1197.0
Bangalore,Honda,Honda City,2018,8.25,40000.0,1,Petrol,Manual,17.4,117.6,1497.0
Bangalore,Ford,Ford Ecosport,2020,9.2,40000.0,1,Diesel,Manual,23.0,98.96,1498.0
Bangalore,Mercedes-Benz,Mercedes-Benz C-Class,2018,33.0,20000.0,2,Diesel,Automatic,19.27,167.62,2143.0
Bangalore,Ford,Ford Ecosport,2017,7.29,91598.0,2,Diesel,Manual,22.77,98.59,1498.0
Bangalore,Maruti,Maruti Celerio,2015,4.32,57521.0,1,Petrol,Manual,25.24,65.71,998.0
Bangalore,Renault,Renault Duster,2016,7.0,100000.0,1,Diesel,Manual,19.87,83.8,1461.0
Bangalore,Hyundai,Hyundai Verna,2021,14.99,7598.0,1,Petrol,Manual,17.7,113.18,1497.0
Bangalore,Renault,Renault Duster,2017,7.62,38520.0,1,Petrol,Manual,13.06,102.53,1598.0
Bangalore,MG,MG Astor,2022,16.25,20000.0,1,Petrol,Manual,15.43,108.49,1498.0
Bangalore,Renault,Renault Duster,2014,6.32,110455.0,2,Diesel,Manual,20.45,83.8,1461.0
Bangalore,Hyundai,Hyundai Venue,2020,12.18,26901.0,1,Petrol,Automatic,18.15,118.35,998.0
Bangalore,Hyundai,Hyundai Grand i10,2017,5.24,65376.0,1,Petrol,Automatic,18.9,81.86,1197.0
Bangalore,Mahindra,Mahindra XUV500,2018,14.05,28177.0,3,Diesel,Manual,15.1,152.87,2179.0
Bangalore,Kia,Kia Sonet,2022,13.9,10000.0,1,Petrol,Manual,18.2,118.36,998.0
Bangalore,MG,MG Hector,2021,18.9,30000.0,1,Petrol,Automatic,,141.0,1451.0
Bangalore,Hyundai,Hyundai Creta,2018,12.75,27000.0,1,Petrol,Automatic,13.0,121.3,1591.0
Bangalore,Hyundai,Hyundai i10,2010,2.75,90000.0,3,Petrol,Automatic,19.2,80.0,1197.0
Bangalore,Honda,Honda City,2022,11.25,20000.0,1,Petrol,Manual,17.4,117.6,1497.0
Bangalore,Honda,Honda City,2016,6.5,82998.0,1,Petrol,Automatic,18.0,117.3,1497.0
Bangalore,Audi,Audi A4,2010,7.0,110000.0,3,Petrol,Automatic,12.3,163.2,1781.0
Bangalore,Honda,Honda City,2019,11.0,14500.0,1,Petrol,Manual,17.14,117.6,1497.0
Bangalore,Mahindra,Mahindra Verito,2016,2.6,120000.0,3,Diesel,Manual,21.03,65.0,1461.0
Bangalore,Hyundai,Hyundai i10,2010,3.95,68000.0,2,Petrol,Automatic,19.2,80.0,1197.0
Bangalore,Hyundai,Hyundai Xcent,2019,6.81,25887.0,1,Petrol,Manual,20.14,81.86,1197.0
Bangalore,Maruti,Maruti S-Presso,2020,4.05,74094.0,1,Petrol,Manual,21.7,65.71,998.0
Bangalore,Honda,Honda Jazz,2018,7.65,40000.0,1,Petrol,Automatic,19.0,88.7,1199.0
Bangalore,Maruti,Maruti Ritz,2014,4.87,91045.0,1,Diesel,Manual,23.2,73.94,1248.0
Bangalore,Mahindra,Mahindra XUV500,2018,14.74,80033.0,1,Diesel,Manual,15.1,152.87,2179.0
Bangalore,Mahindra,Mahindra XUV500,2017,13.4,70000.0,2,Diesel,Automatic,16.0,140.0,2179.0
Bangalore,Renault,Renault Triber,2021,7.7,13957.0,1,Petrol,Automatic,18.2,71.01,999.0
Bangalore,Maruti,Maruti Baleno,2018,8.18,34140.0,2,Petrol,Automatic,21.4,83.1,1197.0
Bangalore,Ford,Ford Ecosport,2017,7.24,20056.0,1,Petrol,Manual,17.0,121.31,1497.0
Bangalore,Maruti,Maruti Celerio,2016,4.68,38233.0,3,Petrol,Automatic,26.0,65.71,998.0
Bangalore,Volkswagen,Volkswagen Jetta,2013,5.0,100000.0,1,Petrol,Manual,14.69,120.33,1390.0
Bangalore,Ford,Ford Ecosport,2016,6.0,50000.0,2,Diesel,Manual,22.77,98.59,1498.0
Bangalore,Mahindra,Mahindra XUV500,2017,13.5,70000.0,2,Diesel,Manual,16.0,140.0,2179.0
Bangalore,Hyundai,Hyundai Grand i10,2016,5.25,44000.0,1,Petrol,Manual,18.9,82.0,1197.0
Bangalore,Hyundai,Hyundai Getz,2006,1.75,90000.0,2,Petrol,Manual,15.3,83.0,1341.0
Bangalore,Maruti,Maruti Ciaz,2016,7.25,30000.0,1,Petrol,Automatic,19.12,91.1,1373.0
Bangalore,Hyundai,Hyundai Grand i10,2018,5.5,50000.0,1,Petrol,Manual,18.9,81.86,1197.0
Bangalore,Maruti,Maruti Swift,2019,6.5,98000.0,1,Petrol,Manual,22.0,81.8,1197.0
Bangalore,Honda,Honda Jazz,2017,7.75,47000.0,1,Petrol,Automatic,18.2,88.7,1199.0
Bangalore,Hyundai,Hyundai Verna,2019,9.0,70000.0,1,Petrol,Manual,17.0,121.3,1591.0
Bangalore,Maruti,Maruti Alto 800,2020,4.08,16998.0,1,Petrol,Manual,22.05,47.33,796.0
Bangalore,Hyundai,Hyundai Grand i10,2017,6.42,15256.0,1,Petrol,Automatic,18.9,81.86,1197.0
Bangalore,Hyundai,Hyundai Verna,2019,9.0,70000.0,1,Petrol,Manual,17.0,121.3,1591.0
Bangalore,Datsun,Datsun RediGO,2020,5.21,4495.0,1,Petrol,Automatic,22.5,67.0,999.0
Bangalore,Renault,Renault Triber,2020,6.95,34561.0,1,Petrol,Manual,20.0,71.01,999.0
Bangalore,Maruti,Maruti Alto K10,2018,3.9,40000.0,2,Petrol,Manual,23.95,67.05,998.0
Bangalore,Tata,Tata Tiago,2016,4.29,142135.0,1,Petrol,Manual,23.84,84.0,1199.0
Bangalore,Ford,Ford Aspire,2021,5.2,120000.0,1,Petrol,Manual,18.5,94.93,1194.0
Bangalore,Maruti,Maruti Wagon R,2019,6.25,9553.0,1,Petrol,Automatic,20.52,81.8,1197.0
Bangalore,Renault,Renault KWID,2022,6.01,7600.0,1,Petrol,Manual,21.46,67.06,999.0
Bangalore,Jeep,Jeep Compass,2017,13.0,120000.0,1,Diesel,Manual,17.1,170.0,1956.0
Bangalore,Hyundai,Hyundai Grand i10,2017,6.45,20000.0,1,Petrol,Automatic,18.9,81.86,1197.0
Bangalore,Audi,Audi Q7,2013,19.75,120000.0,2,Diesel,Automatic,12.07,241.4,2967.0
Bangalore,Hyundai,Hyundai i20,2016,6.95,45578.0,1,Petrol,Manual,18.6,81.83,1197.0
Bangalore,Volkswagen,Volkswagen Jetta,2013,5.0,100000.0,1,Petrol,Manual,14.69,120.33,1390.0
Bangalore,BMW,BMW 3 Series,2014,16.44,100000.0,2,Diesel,Automatic,22.69,190.0,1995.0
Bangalore,Ford,Ford Ecosport,2019,8.95,42000.0,1,Petrol,Manual,17.0,121.36,1497.0
Bangalore,Hyundai,Hyundai i10,2013,3.5,90000.0,2,Petrol,Manual,20.36,78.9,1197.0
Bangalore,Hyundai,Hyundai Verna,2012,5.5,70000.0,1,Diesel,Manual,22.32,126.32,1582.0
Bangalore,Ford,Ford Endeavour,2010,7.5,100000.0,3,Diesel,Automatic,11.4,153.86,2953.0
Bangalore,Maruti,Maruti Ignis,2017,5.81,16306.0,1,Petrol,Manual,20.89,81.8,1197.0
Bangalore,Maruti,Maruti Wagon R,2020,5.13,25086.0,3,Petrol,Manual,20.52,81.8,1197.0
Bangalore,Maruti,Maruti Baleno,2017,6.5,54845.0,1,Petrol,Manual,21.01,81.8,1197.0
Bangalore,Ford,Ford Freestyle,2020,8.06,35642.0,1,Diesel,Manual,24.4,98.63,1498.0
Bangalore,Maruti,Maruti Baleno,2016,7.25,22173.0,1,Petrol,Automatic,21.4,83.1,1197.0
Bangalore,BMW,BMW 5 Series,2018,49.5,50000.0,1,Diesel,Automatic,17.42,261.49,2993.0
Bangalore,Hyundai,Hyundai Grand i10,2014,4.26,67790.0,1,Petrol,Manual,18.9,82.0,1197.0
Bangalore,Maruti,Maruti Alto K10,2019,4.85,38000.0,1,Petrol,Manual,23.95,67.05,998.0
Bangalore,Honda,Honda Brio,2012,3.51,49713.0,2,Petrol,Manual,19.4,86.8,1198.0
Bangalore,Renault,Renault KWID,2021,4.9,10002.0,1,Petrol,Manual,21.46,67.06,999.0
Bangalore,Mahindra,Mahindra XUV500,2017,14.95,46706.0,1,Diesel,Manual,16.0,140.0,2179.0
Bangalore,Maruti,Maruti Swift,2014,5.1,90000.0,2,Diesel,Manual,25.2,74.0,1248.0
Bangalore,BMW,BMW X3,2016,27.5,106000.0,1,Diesel,Automatic,18.56,187.7,1995.0
Bangalore,Volkswagen,Volkswagen Polo,2017,10.25,55833.0,1,Petrol,Automatic,17.21,103.5,1197.0
Bangalore,Audi,Audi Q3,2015,23.45,46716.0,2,Diesel,Automatic,15.73,174.33,1968.0
Bangalore,Skoda,Skoda Rapid,2016,8.25,54000.0,1,Diesel,Manual,21.13,108.6,1498.0
Bangalore,Ford,Ford Ecosport,2016,6.75,68000.0,2,Diesel,Manual,21.7,98.96,1498.0
Bangalore,Ford,Ford Figo,2010,1.9,113348.0,3,Diesel,Manual,20.0,68.05,1399.0
Bangalore,Audi,Audi A6,2014,8.9,134000.0,1,Diesel,Automatic,17.68,174.33,1968.0
Bangalore,Renault,Renault Kiger,2022,8.23,20000.0,1,Petrol,Automatic,19.03,71.01,999.0
Bangalore,Maruti,Maruti Swift,2014,5.54,52311.0,1,Petrol,Manual,22.38,88.5,1197.0
Bangalore,Maruti,Maruti Swift Dzire,2014,4.99,59514.0,1,Petrol,Manual,22.41,88.5,1197.0
Bangalore,Renault,Renault Kiger,2022,8.15,10000.0,1,Petrol,Automatic,19.03,71.01,999.0
Bangalore,Maruti,Maruti Baleno,2020,7.19,36743.0,1,Petrol,Manual,21.01,81.8,1197.0
Bangalore,Maruti,Maruti Celerio,2015,3.72,83046.0,1,Petrol,Manual,25.24,65.71,998.0
Bangalore,Maruti,Maruti Celerio,2018,5.15,10000.0,1,Petrol,Automatic,23.1,67.04,998.0
Bangalore,Honda,Honda Jazz,2016,5.54,59420.0,2,Petrol,Manual,18.7,88.7,1199.0
Bangalore,Tata,Tata Tigor,2023,7.0,4545.0,1,Petrol,Manual,20.3,83.81,1199.0
Bangalore,Maruti,Maruti Swift,2011,4.1,70404.0,1,Petrol,Manual,22.38,88.5,1197.0
Bangalore,Maruti,Maruti Ciaz,2016,6.85,39725.0,1,Petrol,Manual,20.73,91.1,1373.0
Bangalore,BMW,BMW 3 Series,2022,55.0,10000.0,1,Petrol,Automatic,16.13,254.79,1998.0
Bangalore,Kia,Kia Seltos,2022,18.0,10000.0,1,Diesel,Automatic,17.8,113.42,1493.0
Bangalore,Maruti,Maruti Wagon R,2006,1.8,60000.0,2,Petrol,Manual,18.9,67.1,998.0
Bangalore,Ford,Ford Ecosport,2018,7.65,50000.0,2,Petrol,Manual,17.0,121.31,1497.0
Bangalore,MG,MG Hector,2023,19.5,10000.0,1,Petrol,Manual,13.79,141.0,1451.0
Bangalore,Hyundai,Hyundai Elantra,2013,4.91,50000.0,3,Petrol,Manual,16.3,147.5,1797.0
Bangalore,Ford,Ford Ecosport,2021,11.75,23272.0,1,Diesel,Manual,21.7,98.96,1498.0
Bangalore,Ford,Ford Ecosport,2020,9.99,8407.0,1,Petrol,Manual,15.9,120.69,1496.0
Bangalore,Maruti,Maruti Swift,2018,7.15,50000.0,1,Petrol,Automatic,21.21,81.8,1197.0
Bangalore,Audi,Audi A4,2018,34.0,10000.0,1,Diesel,Automatic,18.25,187.74,1968.0
Bangalore,Hyundai,Hyundai Creta,2021,17.79,14881.0,1,Petrol,Automatic,,138.12,1353.0
Bangalore,Hyundai,Hyundai i20,2012,4.04,54305.0,1,Petrol,Manual,18.5,82.85,1197.0
Bangalore,Hyundai,Hyundai i10,2016,3.58,50000.0,2,Petrol,Manual,19.81,68.05,1086.0
Bangalore,Maruti,Maruti Ignis,2017,5.81,64998.0,1,Petrol,Automatic,20.89,81.8,1197.0
Bangalore,Hyundai,Hyundai i20,2015,6.3,75940.0,1,Petrol,Manual,18.6,81.83,1197.0
Bangalore,Honda,Honda Jazz,2016,5.6,25639.0,1,Petrol,Manual,18.7,88.7,1199.0
Bangalore,Mahindra,Mahindra XUV500,2019,15.51,44107.0,1,Diesel,Manual,15.1,152.87,2179.0
Bangalore,Hyundai,Hyundai Verna,2014,5.25,60000.0,2,Petrol,Manual,17.01,121.3,1591.0
Bangalore,Maruti,Maruti Celerio,2018,5.01,41594.0,1,Petrol,Manual,23.1,67.04,998.0
Bangalore,Maruti,Maruti Wagon R,2020,6.17,24786.0,2,Petrol,Automatic,20.52,81.8,1197.0
Bangalore,Maruti,Maruti Alto K10,2017,3.65,56000.0,1,Petrol,Manual,23.95,67.05,998.0
Bangalore,Honda,Honda City,2018,9.95,90000.0,1,Petrol,Automatic,18.3,119.35,1498.0
Bangalore,Hyundai,Hyundai i20,2019,7.75,31000.0,2,Petrol,Manual,18.6,81.83,1197.0
Bangalore,Jaguar,Jaguar F-Pace,2018,47.0,30000.0,2,Diesel,Automatic,16.38,177.0,1999.0
Bangalore,Hyundai,Hyundai Verna,2017,7.7,36000.0,1,Petrol,Manual,17.7,121.3,1591.0
Bangalore,Maruti,Maruti Swift,2018,7.25,19065.0,1,Petrol,Manual,22.0,81.8,1197.0
Bangalore,Honda,Honda Jazz,2019,8.4,30538.0,1,Petrol,Automatic,18.2,88.7,1199.0
Bangalore,Hyundai,Hyundai i20,2018,7.99,48891.0,2,Petrol,Manual,18.6,81.86,1197.0
Bangalore,Mercedes-Benz,Mercedes-Benz A Class,2014,13.8,60000.0,2,Petrol,Automatic,15.5,120.7,1595.0
Bangalore,Maruti,Maruti Swift,2018,6.96,26676.0,1,Petrol,Manual,22.0,81.8,1197.0
Bangalore,Maruti,Maruti Swift,2015,5.76,35647.0,1,Petrol,Manual,22.38,88.5,1197.0
Bangalore,Toyota,Toyota Glanza,2020,7.21,63825.0,1,Petrol,Manual,22.35,88.5,1197.0
Bangalore,Honda,Honda City,2018,9.95,31346.0,2,Petrol,Manual,17.4,117.6,1497.0
Bangalore,Hyundai,Hyundai i20,2015,5.94,79349.0,2,Petrol,Manual,18.6,81.83,1197.0
Bangalore,Mahindra,Mahindra XUV500,2015,9.27,88203.0,1,Diesel,Manual,15.1,140.0,2179.0
Bangalore,Audi,Audi Q3,2018,32.75,37370.0,1,Diesel,Automatic,15.17,181.0,1968.0
Bangalore,Maruti,Maruti Wagon R,2015,4.26,52228.0,1,Petrol,Manual,20.51,67.04,998.0
Bangalore,Hyundai,Hyundai Creta,2015,11.0,70000.0,1,Diesel,Automatic,17.01,126.2,1582.0
Bangalore,Nissan,Nissan Magnite,2022,9.05,40542.0,1,Petrol,Manual,20.0,98.63,999.0
Bangalore,Renault,Renault Duster,2019,8.48,47936.0,1,Petrol,Automatic,14.99,104.5,1498.0
Bangalore,Maruti,Maruti Gypsy,1995,4.0,10000.0,3,Petrol,Manual,,,
Bangalore,Skoda,Skoda Superb,2008,5.75,70000.0,2,Diesel,Automatic,11.9,163.2,2496.0
